        Frequency / GHz                S1,1/abs,linear                S1,1/arg,degrees
                 50.2183                      0.73394694                       172.87036
                 50.2882                      0.73343434                       172.80012
               50.358097                      0.73291046                       172.73004
               50.427998                      0.73237558                       172.66027
               50.497898                      0.73182966                       172.59076
               50.567799                      0.73127321                       172.52154
               50.637699                      0.73070617                       172.45264
                 50.7076                      0.73012885                       172.38403
                 50.7775                      0.72954166                        172.3158
               50.847397                      0.72894468                       172.24787
               50.917297                      0.72833815                       172.18023
               50.987198                      0.72772219                       172.11292
               51.057098                      0.72709682                        172.0459
               51.126999                      0.72646219                       171.97918
               51.196899                      0.72581805                       171.91272
                 51.2668                      0.72516429                       171.84655
               51.336697                      0.72450079                       171.78061
               51.406597                       0.7238272                       171.71493
               51.476498                      0.72314327                        171.6495
               51.546398                      0.72244881                       171.58438
               51.616299                       0.7217434                        171.5195
               51.686199                      0.72102694                       171.45495
                 51.7561                      0.72029911                       171.39075
                  51.826                      0.71955993                        171.3269
               51.895897                      0.71880919                       171.26346
               51.965797                      0.71804705                       171.20044
               52.035698                      0.71727348                       171.13791
               52.105598                      0.71648879                       171.07583
               52.175499                      0.71569313                       171.01435
               52.245399                      0.71488676                       170.95337
                 52.3153                      0.71407003                       170.89295
               52.385197                      0.71324325                        170.8331
               52.455097                      0.71240663                       170.77383
               52.524998                      0.71156042                       170.71512
               52.594898                      0.71070493                       170.65701
               52.664799                      0.70984015                       170.59946
               52.734699                      0.70896621                       170.54242
                 52.8046                      0.70808309                       170.48594
               52.874496                      0.70719065                          170.43
               52.944401                      0.70628868                       170.37458
               53.014297                      0.70537706                       170.31964
               53.084198                      0.70445545                        170.2653
               53.154099                      0.70352366                       170.21146
               53.223999                      0.70258133                       170.15824
                 53.2939                       0.7016284                       170.10556
               53.363796                      0.70066457                       170.05356
               53.433701                      0.69968976                       170.00217
               53.503597                      0.69870396                        169.9515
               53.573498                       0.6977072                       169.90159
               53.643398                      0.69669952                       169.85245
               53.713299                      0.69568145                       169.80418
               53.783199                      0.69465295                       169.75668
               53.853096                      0.69361458                       169.71014
                  53.923                      0.69256665                       169.66448
               53.992897                      0.69150947                       169.61979
               54.062798                       0.6904435                       169.57602
               54.132698                      0.68936917                       169.53317
               54.202599                      0.68828662                       169.49127
               54.272499                      0.68719609                       169.45032
                 54.3424                      0.68609782                       169.41028
                 54.4123                      0.68499178                       169.37115
               54.482197                      0.68387801                       169.33297
               54.552101                      0.68275633                       169.29568
               54.621998                      0.68162677                        169.2593
               54.691898                      0.68048901                       169.22384
               54.761799                      0.67934277                       169.18936
               54.831699                      0.67818803                       169.15579
                 54.9016                      0.67702451                       169.12326
               54.971497                      0.67585207                       169.09171
               55.041401                      0.67467069                       169.06128
               55.111298                       0.6734804                       169.03195
               55.181198                      0.67228138                       169.00381
               55.251099                      0.67107373                        168.9769
               55.320999                      0.66985793                       168.95126
                 55.3909                      0.66863421                       168.92691
               55.460796                      0.66740318                       168.90396
               55.530701                      0.66616527                       168.88236
               55.600597                      0.66492105                       168.86218
               55.670498                      0.66367097                       168.84344
               55.740398                      0.66241564                       168.82611
               55.810299                      0.66115543                       168.81018
               55.880199                      0.65989077                       168.79571
               55.950096                       0.6586219                       168.78265
                   56.02                      0.65734907                       168.77103
               56.089897                      0.65607228                       168.76077
               56.159801                      0.65479169                       168.75196
               56.229698                      0.65350722                       168.74451
               56.299599                      0.65221873                       168.73846
               56.369499                       0.6509262                       168.73383
               56.439396                      0.64962947                       168.73069
                 56.5093                      0.64832836                       168.72897
               56.579197                      0.64702297                       168.72882
               56.649101                      0.64571329                       168.73022
               56.718998                      0.64439935                       168.73322
               56.788898                      0.64308155                       168.73791
               56.858799                      0.64176009                       168.74439
               56.928696                      0.64043559                       168.75256
                 56.9986                      0.63910841                       168.76264
               57.068497                      0.63777933                       168.77454
               57.138401                      0.63644888                       168.78839
               57.208298                      0.63511789                       168.80414
               57.278202                      0.63378702                       168.82187
               57.348099                      0.63245703                       168.84153
               57.417995                       0.6311285                       168.86313
                 57.4879                      0.62980191                       168.88669
               57.557796                      0.62847784                       168.91217
               57.627701                      0.62715667                       168.93951
               57.697598                      0.62583866                       168.96882
               57.767502                      0.62452391                       168.99994
               57.837399                      0.62321247                        169.0329
               57.907295                      0.62190449                       169.06774
                 57.9772                      0.62059995                       169.10444
               58.047096                      0.61929877                         169.143
               58.117001                      0.61800096                       169.18353
               58.186897                      0.61670661                       169.22589
               58.256802                      0.61541583                       169.27033
               58.326698                      0.61412886                       169.31671
               58.396595                        0.612846                       169.36517
               58.466499                       0.6115678                       169.41577
               58.536396                      0.61029476                       169.46857
                 58.6063                      0.60902763                        169.5235
               58.676197                       0.6077671                       169.58075
               58.746101                      0.60651411                        169.6402
               58.815998                      0.60526942                       169.70197
               58.885895                      0.60403399                       169.76599
               58.955799                      0.60280864                       169.83227
               59.025696                      0.60159417                       169.90075
                 59.0956                      0.60039122                        169.9715
               59.165497                       0.5992004                       170.04437
               59.235401                      0.59802224                       170.11932
               59.305298                      0.59685707                       170.19635
               59.375198                      0.59570509                       170.27545
               59.445099                       0.5945665                       170.35651
               59.514996                      0.59344129                       170.43952
                 59.5849                       0.5923295                       170.52447
               59.654797                       0.5912312                       170.61133
               59.724701                      0.59014618                       170.70013
               59.794598                      0.58907473                       170.79089
               59.864498                      0.58801679                       170.88355
               59.934399                      0.58697276                       170.97822
               60.004295                      0.58594292                       171.07489
                 60.0742                      0.58492776                       171.17359
               60.144096                      0.58392782                       171.27435
               60.214001                      0.58294388                        171.3772
               60.283897                      0.58197671                       171.48218
               60.353798                      0.58102719                       171.58918
               60.423698                      0.58009639                       171.69824
               60.493595                      0.57918495                       171.80933
               60.563499                      0.57829399                       171.92237
               60.633396                      0.57742411                       172.03735
                 60.7033                       0.5765761                       172.15411
               60.773197                      0.57575044                        172.2727
               60.843098                      0.57494769                       172.39289
               60.912998                      0.57416789                       172.51471
               60.982899                      0.57341132                       172.63801
               61.052799                      0.57267794                        172.7627
               61.122696                      0.57196768                       172.88873
                 61.1926                      0.57128026                       173.01606
               61.262497                      0.57061555                       173.14459
               61.332397                      0.56997332                       173.27435
               61.402298                      0.56935337                       173.40527
               61.472198                      0.56875561                       173.53742
               61.542099                      0.56818021                       173.67065
               61.611996                      0.56762719                       173.80511
                 61.6819                       0.5670969                       173.94073
               61.751797                      0.56658973                       174.07751
               61.821697                      0.56610619                       174.21545
               61.891598                      0.56564703                       174.35456
               61.961498                      0.56521295                       174.49475
               62.031399                      0.56480474                       174.63604
               62.101299                      0.56442295                       174.77826
                 62.1712                       0.5640685                       174.92145
               62.241096                      0.56374181                       175.06537
               62.310997                      0.56344335                       175.21002
               62.380898                      0.56317353                       175.35529
               62.450798                       0.5629324                       175.50098
               62.520699                      0.56271987                       175.64698
               62.590599                       0.5625359                       175.79321
                 62.6605                       0.5623799                       175.93957
               62.730396                      0.56225156                       176.08594
               62.800297                      0.56215017                       176.23224
               62.870197                      0.56207528                       176.37836
               62.940098                      0.56202612                       176.52436
               63.009998                      0.56200232                        176.6701
               63.079899                      0.56200326                       176.81568
               63.149799                      0.56202865                       176.96094
               63.219696                      0.56207821                       177.10602
               63.289597                      0.56215212                       177.25086
               63.359497                      0.56225033                       177.39551
               63.429398                      0.56237317                       177.53986
               63.499298                        0.562521                       177.68396
               63.569199                      0.56269423                       177.82782
               63.639099                      0.56289348                       177.97125
                  63.709                      0.56311906                       178.11432
                 63.7789                      0.56337164                        178.2569
               63.848797                      0.56365129                       178.39881
               63.918697                      0.56395826                       178.54004
               63.988598                      0.56429259                       178.68042
               64.058495                      0.56465403                       178.81982
               64.128403                      0.56504227                       178.95813
               64.198296                      0.56545661                       179.09528
               64.268204                      0.56589638                       179.23113
               64.338097                      0.56636069                       179.36554
               64.407997                      0.56684853                       179.49854
               64.477898                      0.56735876                          179.63
               64.547798                      0.56789068                       179.75995
               64.617699                      0.56844307                       179.88836
               64.687599                      0.56901517                       180.01529
                 64.7575                      0.56960647                       180.14071
                 64.8274                      0.57021636                       180.26465
               64.897293                      0.57084451                       180.38717
               64.967201                       0.5714909                        180.5083
               65.037094                      0.57215552                       180.62806
               65.107002                      0.57283864                       180.74647
               65.176895                      0.57354062                       180.86352
               65.246803                      0.57426178                       180.97918
               65.316696                      0.57500241                       181.09344
               65.386597                      0.57576296                       181.20621
               65.456497                      0.57654362                       181.31742
               65.526398                      0.57734429                       181.42697
               65.596298                      0.57816498                       181.53477
               65.666199                      0.57900534                       181.64072
               65.736099                      0.57986458                       181.74475
                  65.806                       0.5807421                       181.84674
                 65.8759                      0.58163686                        181.9466
               65.945801                       0.5825478                       182.04428
               66.015694                      0.58347362                        182.1398
               66.085602                      0.58441316                       182.23306
               66.155495                      0.58536516                       182.32416
               66.225403                      0.58632851                       182.41309
               66.295296                      0.58730216                       182.49987
               66.365196                      0.58828535                       182.58462
               66.435097                      0.58927743                       182.66739
               66.504997                      0.59027812                       182.74829
               66.574898                      0.59128729                       182.82734
               66.644798                      0.59230501                       182.90467
               66.714699                      0.59333146                       182.98023
               66.784599                      0.59436714                       183.05417
                 66.8545                      0.59541243                       183.12643
                 66.9244                      0.59646797                       183.19699
               66.994293                      0.59753398                        183.2659
               67.064201                      0.59861103                       183.33298
               67.134094                      0.59969895                       183.39829
               67.204002                      0.60079791                       183.46167
               67.273895                      0.60190746                       183.52307
               67.343796                      0.60302718                        183.5824
               67.413696                      0.60415614                       183.63956
               67.483597                      0.60529339                       183.69455
               67.553497                      0.60643777                       183.74728
               67.623398                      0.60758793                       183.79779
               67.693298                      0.60874261                       183.84607
               67.763199                      0.60990047                       183.89212
               67.833099                      0.61106033                       183.93604
                  67.903                      0.61222113                       183.97791
                 67.9729                       0.6133821                       184.01776
               68.042801                      0.61454258                       184.05579
               68.112694                      0.61570237                       184.09204
               68.182602                      0.61686141                       184.12664
               68.252495                      0.61801994                       184.15973
               68.322395                      0.61917841                       184.19129
               68.392296                      0.62033746                       184.22143
               68.462196                      0.62149774                       184.25019
               68.532097                      0.62266016                       184.27752
               68.601997                      0.62382525                       184.30346
               68.671898                      0.62499371                       184.32794
               68.741798                      0.62616576                       184.35092
               68.811699                      0.62734169                       184.37231
               68.881592                      0.62852125                       184.39203
                 68.9515                      0.62970406                       184.40997
                 69.0214                      0.63088934                       184.42612
               69.091301                      0.63207628                        184.4404
               69.161194                      0.63326355                       184.45273
               69.231094                      0.63444985                        184.4631
               69.301003                      0.63563379                       184.47158
               69.370895                      0.63681418                       184.47821
               69.440796                      0.63798962                       184.48303
               69.510696                      0.63915901                       184.48612
               69.580605                      0.64032162                       184.48758
               69.650497                      0.64147684                       184.48758
               69.720398                      0.64262448                       184.48624
               69.790298                      0.64376477                       184.48367
               69.860191                      0.64489792                       184.47994
               69.930099                      0.64602478                       184.47519
                      70                      0.64714618                       184.46948

        Frequency / GHz                S2,1/abs,linear                S2,1/arg,degrees
----------------------------------------------------------------------------------------------------------------
             0.099999994                      0.84726854                       356.98155
                  0.1699                       0.8445337                       354.88444
              0.23979999                      0.84042721                       352.80711
              0.30969998                      0.83500379                       350.75744
              0.37959999                      0.82833516                       348.74311
              0.44949999                       0.8205088                       346.77144
                  0.5194                      0.81162613                       344.84934
              0.58929998                      0.80180063                       342.98319
              0.65919995                      0.79115572                       341.17874
              0.72909999                      0.77982178                         339.441
              0.79899997                      0.76793373                       337.77411
              0.86889994                      0.75562793                       336.18122
              0.93879998                       0.7430391                       334.66442
                  1.0087                      0.73029752                       333.22462
               1.0785999                      0.71752544                        331.8615
                  1.1485                      0.70483487                        330.5735
                  1.2184                      0.69232483                       329.35785
                  1.2883                       0.6800791                       328.21063
               1.3582001                      0.66816498                       327.12695
               1.4280999                      0.65663219                       326.10109
               1.4979999                      0.64551289                       325.12678
               1.5678999                       0.6348218                       324.19746
               1.6377999                      0.62455792                       323.30654
               1.7076999                      0.61470611                       322.44774
               1.7775999                      0.60523955                       321.61535
                  1.8475                      0.59612264                       320.80439
                  1.9174                      0.58731364                       320.01086
               1.9872999                      0.57876807                       319.23184
                  2.0572                      0.57044146                        318.4655
                  2.1271                      0.56229195                       317.71112
               2.1969998                      0.55428232                       316.96898
               2.2668998                      0.54638216                       316.24025
               2.3367999                      0.53856873                       315.52683
               2.4066999                      0.53082776                       314.83114
               2.4765999                      0.52315366                       314.15589
                  2.5465                      0.51554899                       313.50389
               2.6163998                      0.50802379                       312.87782
               2.6862998                      0.50059437                       312.28003
               2.7561998                      0.49328172                       311.71234
               2.8260999                      0.48610995                       311.17593
               2.8959999                      0.47910447                       310.67123
               2.9658999                      0.47229012                       310.19784
                  3.0358                      0.46568973                       309.75451
                  3.1057                      0.45932231                       309.33929
               3.1756001                      0.45320206                       308.94949
               3.2454998                      0.44733751                       308.58191
               3.3153999                      0.44173096                       308.23297
               3.3852999                      0.43637855                       307.89892
                  3.4552                      0.43127044                       307.57613
                  3.5251                      0.42639174                       307.26116
                   3.595                      0.42172318                       306.95099
               3.6649001                      0.41724273                       306.64318
               3.7347999                      0.41292659                       306.33599
               3.8046999                       0.4087507                       306.02837
               3.8745999                      0.40469197                       305.72003
                  3.9445                      0.40072966                       305.41128
                  4.0144                      0.39684596                       305.10311
                  4.0843                      0.39302701                       304.79696
               4.1542001                       0.3892632                       304.49456
               4.2241001                      0.38554932                       304.19793
               4.2940001                      0.38188441                       303.90899
               4.3638997                      0.37827143                        303.6296
               4.4338002                       0.3747165                       303.36129
               4.5036998                      0.37122827                       303.10528
               4.5735998                      0.36781698                       302.86224
               4.6434999                       0.3644935                       302.63235
               4.7133999                      0.36126828                       302.41522
               4.7832999                      0.35815079                       302.20989
                  4.8532                      0.35514836                       302.01507
                  4.9231                      0.35226591                       301.82897
                   4.993                      0.34950548                       301.64959
               5.0629001                      0.34686598                       301.47479
               5.1327996                      0.34434333                       301.30242
               5.2026997                      0.34193075                       301.13052
               5.2725997                      0.33961914                       300.95733
               5.3424997                      0.33739766                       300.78149
               5.4123998                      0.33525448                       300.60205
               5.4822998                      0.33317748                       300.41851
               5.5521998                      0.33115483                       300.23086
               5.6220999                      0.32917582                       300.03954
               5.6919999                      0.32723137                       299.84533
               5.7618999                      0.32531428                       299.64934
               5.8317995                      0.32341977                       299.45291
                  5.9017                      0.32154545                       299.25744
               5.9715996                      0.31969119                       299.06428
               6.0415001                      0.31785906                       298.87477
               6.1113997                      0.31605293                       298.68999
               6.1813002                      0.31427814                       298.51073
               6.2511997                       0.3125407                       298.33746
               6.3210998                      0.31084719                       298.17029
               6.3909998                      0.30920374                       298.00894
               6.4608998                       0.3076159                       297.85281
               6.5307999                      0.30608802                       297.70096
               6.6006999                      0.30462301                       297.55227
               6.6705999                      0.30322196                       297.40542
                  6.7405                      0.30188431                       297.25906
               6.8103995                      0.30060768                       297.11185
                  6.8803                      0.29938808                       296.96257
               6.9501996                      0.29822027                       296.81022
               7.0201001                      0.29709802                       296.65401
               7.0899997                      0.29601451                       296.49351
               7.1599002                      0.29496285                       296.32855
               7.2297997                      0.29393646                       296.15928
               7.2996998                      0.29292941                       295.98616
               7.3695998                      0.29193674                       295.80986
               7.4394994                      0.29095493                       295.63127
               7.5093999                      0.28998159                       295.45133
               7.5792994                      0.28901608                       295.27109
                  7.6492                       0.2880589                        295.0915
               7.7190995                      0.28711208                       294.91345
                   7.789                      0.28617849                       294.73764
               7.8588996                      0.28526184                       294.56458
               7.9288001                      0.28436633                        294.3945
               7.9986997                      0.28349613                       294.22737
               8.0685997                      0.28265533                       294.06297
               8.1385002                      0.28184726                        293.9008
               8.2083998                      0.28107465                       293.74016
               8.2783003                       0.2803391                       293.58024
               8.3481998                      0.27964105                       293.42015
               8.4181004                      0.27897999                       293.25896
               8.4879999                       0.2783541                       293.09582
               8.5578995                      0.27776069                       292.92995
                  8.6278                      0.27719623                       292.76076
               8.6977005                      0.27665667                       292.58783
               8.7675991                      0.27613782                       292.41095
               8.8374996                      0.27563522                       292.23014
               8.9074001                      0.27514489                       292.04563
               8.9773006                      0.27466342                       291.85783
               9.0471992                      0.27418791                       291.66731
               9.1170998                      0.27371651                       291.47474
               9.1870003                      0.27324826                       291.28083
               9.2568989                      0.27278309                       291.08632
               9.3267994                      0.27232197                       290.89188
               9.3966999                      0.27186655                        290.6981
               9.4666004                      0.27141918                       290.50541
                9.536499                      0.27098254                       290.31411
               9.6063995                      0.27055963                       290.12429
                  9.6763                      0.27015337                       289.93589
               9.7461996                      0.26976643                       289.74863
               9.8160992                      0.26940099                       289.56212
               9.8859997                      0.26905871                       289.37584
               9.9559002                      0.26874043                       289.18918
                 10.0258                       0.2684463                       289.00151
               10.095699                      0.26817566                       288.81219
                 10.1656                      0.26792707                       288.62064
               10.235499                      0.26769856                       288.42638
                 10.3054                      0.26748754                       288.22904
               10.375299                      0.26729129                       288.02842
                 10.4452                      0.26710681                       287.82443
                 10.5151                       0.2669313                       287.61719
                  10.585                      0.26676209                       287.40692
                 10.6549                      0.26659712                       287.19398
                 10.7248                       0.2664347                       286.97883
                 10.7947                      0.26627383                       286.76197
                 10.8646                      0.26611414                       286.54394
                 10.9345                      0.26595604                       286.32526
               11.004399                      0.26580046                        286.1064
                 11.0743                      0.26564878                       285.88774
                 11.1442                      0.26550289                       285.66955
                 11.2141                       0.2653649                       285.45199
               11.283999                      0.26523689                       285.23506
                 11.3539                        0.265121                       285.01866
                 11.4238                      0.26501903                       284.80257
               11.493699                      0.26493242                       284.58643
                 11.5636                       0.2648622                       284.36984
                 11.6335                      0.26480885                       284.15237
                 11.7034                      0.26477218                       283.93352
               11.773299                      0.26475153                       283.71289
                 11.8432                      0.26474579                       283.49005
                 11.9131                      0.26475337                        283.2647
               11.982999                      0.26477237                       283.03664
               12.052899                      0.26480076                       282.80574
                 12.1228                      0.26483645                       282.57202
                 12.1927                      0.26487742                       282.33559
               12.262599                      0.26492202                       282.09669
                 12.3325                      0.26496881                        281.8556
                 12.4024                      0.26501682                       281.61268
                 12.4723                      0.26506557                       281.36832
               12.542199                      0.26511507                        281.1229
                 12.6121                      0.26516568                       280.87681
                  12.682                       0.2652184                       280.63037
                 12.7519                      0.26527441                       280.38382
               12.821799                      0.26533517                       280.13733
                 12.8917                      0.26540229                       279.89095
               12.961599                      0.26547738                       279.64468
                 13.0315                      0.26556195                       279.39838
               13.101399                      0.26565726                       279.15185
                 13.1713                      0.26576425                       278.90481
               13.241199                      0.26588362                       278.65693
               13.311099                      0.26601547                       278.40791
                  13.381                      0.26615957                       278.15736
                 13.4509                      0.26631535                         277.905
                 13.5208                      0.26648177                       277.65055
               13.590699                      0.26665756                        277.3938
                 13.6606                      0.26684132                       277.13463
               13.730499                      0.26703147                       276.87299
                 13.8004                      0.26722648                       276.60893
               13.870299                      0.26742495                       276.34257
                 13.9402                      0.26762566                        276.0741
               14.010099                      0.26782776                       275.80375
                   14.08                      0.26803055                       275.53181
               14.149899                      0.26823389                       275.25857
               14.219799                      0.26843793                       274.98433
                 14.2897                      0.26864311                       274.70935
                 14.3596                      0.26885029                       274.43384
                 14.4295                      0.26906043                       274.15798
               14.499399                      0.26927477                       273.88183
                 14.5693                       0.2694945                       273.60544
                 14.6392                      0.26972084                       273.32876
               14.709099                      0.26995492                       273.05165
               14.778999                      0.27019764                       272.77394
                 14.8489                      0.27044962                       272.49541
                 14.9188                      0.27071127                       272.21581
               14.988699                      0.27098257                       271.93487
               15.058599                      0.27126321                       271.65236
                 15.1285                      0.27155263                       271.36802
                 15.1984                      0.27184998                       271.08168
               15.268299                      0.27215425                       270.79321
                 15.3382                      0.27246427                       270.50254
                 15.4081                      0.27277879                       270.20963
               15.477999                      0.27309672                       269.91457
               15.547899                      0.27341695                       269.61745
                 15.6178                      0.27373871                       269.31844
                 15.6877                      0.27406133                       269.01773
               15.757599                      0.27438439                       268.71555
               15.827499                       0.2747079                       268.41211
                 15.8974                      0.27503208                        268.1076
               15.967299                      0.27535731                       267.80227
               16.037199                      0.27568435                       267.49625
                 16.1071                      0.27601406                       267.18961
                  16.177                      0.27634735                       266.88242
               16.246899                      0.27668517                       266.57468
               16.316799                      0.27702852                       266.26633
                 16.3867                      0.27737812                       265.95724
               16.456598                      0.27773468                       265.64728
               16.526499                      0.27809861                       265.33628
               16.596399                      0.27847006                       265.02402
                 16.6663                      0.27884902                       264.71027
               16.736198                      0.27923515                        264.3949
               16.806099                      0.27962787                        264.0777
               16.875999                      0.28002651                       263.75858
                 16.9459                      0.28043011                       263.43741
               17.015799                      0.28083781                       263.11414
               17.085699                      0.28124856                       262.78882
                 17.1556                      0.28166154                       262.46148
                 17.2255                       0.2820759                       262.13223
               17.295401                      0.28249099                       261.80117
               17.365299                      0.28290637                       261.46854
                 17.4352                      0.28332179                        261.1344
               17.505098                      0.28373728                       260.79898
               17.574999                      0.28415305                       260.46247
               17.644899                      0.28456953                       260.12494
                 17.7148                      0.28498725                       259.78653
                 17.7847                      0.28540693                       259.44733
               17.854599                      0.28582934                       259.10733
                 17.9245                      0.28625522                       258.76651
                 17.9944                      0.28668525                       258.42483
               18.064299                      0.28712007                       258.08218
               18.134199                      0.28756009                       257.73844
                 18.2041                      0.28800564                       257.39346
                  18.274                      0.28845674                       257.04706
               18.343899                      0.28891321                       256.69913
               18.413799                      0.28937482                       256.34952
                 18.4837                      0.28984101                       255.99808
                 18.5536                      0.29031109                       255.64472
               18.623499                      0.29078437                       255.28937
               18.693399                         0.29126                       254.93204
                 18.7633                      0.29173721                       254.57272
               18.833199                      0.29221521                       254.21152
               18.903099                      0.29269344                       253.84842
                  18.973                      0.29317129                       253.48361
                 19.0429                      0.29364844                       253.11719
               19.112801                      0.29412475                       252.74933
               19.182699                      0.29460024                       252.38006
                 19.2526                      0.29507504                       252.00964
               19.322498                      0.29554954                       251.63812
               19.392399                       0.2960242                       251.26553
               19.462299                      0.29649957                       250.89193
                 19.5322                      0.29697624                       250.51742
                 19.6021                      0.29745475                       250.14188
               19.672001                       0.2979357                       249.76529
               19.741899                      0.29841944                       249.38754
               19.811798                      0.29890636                       249.00857
               19.881699                      0.29939653                       248.62827
               19.951599                      0.29988998                       248.24649
                 20.0215                      0.30038649                       247.86307
                 20.0914                      0.30088575                         247.478
               20.161301                      0.30138723                       247.09109
               20.231199                      0.30189043                       246.70236
               20.301098                      0.30239455                       246.31168
               20.370998                        0.302899                        245.9191
               20.440899                      0.30340304                       245.52466
               20.510799                      0.30390601                       245.12836
                 20.5807                      0.30440742                       244.73028
                 20.6506                      0.30490677                       244.33057
               20.720501                      0.30540381                       243.92925
               20.790398                      0.30589836                       243.52654
               20.860298                      0.30639043                       243.12243
               20.930199                      0.30688019                        242.7171
               21.000099                      0.30736788                       242.31061
                   21.07                      0.30785388                       241.90296
                 21.1399                      0.30833862                       241.49429
               21.209801                      0.30882251                       241.08453
               21.279701                      0.30930602                       240.67371
               21.349598                      0.30978953                       240.26174
               21.419498                      0.31027333                        239.8486
               21.489399                      0.31075768                       239.43417
               21.559299                      0.31124251                        239.0184
                 21.6292                      0.31172779                       238.60116
                 21.6991                      0.31221333                       238.18237
               21.769001                      0.31269875                       237.76196
               21.838898                      0.31318362                       237.33984
               21.908798                      0.31366731                       236.91602
               21.978699                      0.31414933                       236.49041
               22.048599                      0.31462892                       236.06305
                 22.1185                      0.31510559                       235.63398
                 22.1884                      0.31557868                       235.20325
               22.258301                      0.31604776                       234.77087
               22.328199                      0.31651241                       234.33698
               22.398098                      0.31697238                       233.90165
               22.467999                      0.31742756                         233.465
               22.537899                      0.31787787                       233.02707
                 22.6078                      0.31832345                       232.58804
                 22.6777                      0.31876455                       232.14789
               22.747601                      0.31920137                       231.70672
               22.817499                      0.31963431                       231.26453
                 22.8874                      0.32006368                       230.82136
               22.957298                       0.3204898                        230.3772
               23.027199                      0.32091299                       229.93201
               23.097099                      0.32133344                       229.48571
                  23.167                      0.32175127                       229.03827
                 23.2369                      0.32216651                       228.58966
               23.306799                      0.32257901                       228.13977
               23.376699                      0.32298854                       227.68854
                 23.4466                      0.32339478                       227.23588
               23.516499                      0.32379728                        226.7818
               23.586399                      0.32419555                       226.32623
                 23.6563                      0.32458904                        225.8692
                 23.7262                      0.32497722                        225.4107
               23.796099                       0.3253595                       224.95081
               23.865999                      0.32573541                        224.4895
                 23.9359                      0.32610452                       224.02692
               24.005798                      0.32646649                       223.56311
               24.075699                      0.32682112                       223.09812
               24.145599                      0.32716827                       222.63211
                 24.2155                      0.32750786                        222.1651
               24.285398                      0.32784007                       221.69723
               24.355299                      0.32816505                       221.22854
                 24.4252                      0.32848302                       220.75907
                 24.4951                      0.32879431                       220.28888
               24.564999                      0.32909915                       219.81799
               24.634899                      0.32939786                       219.34634
                 24.7048                      0.32969069                       218.87399
               24.774698                      0.32997778                       218.40085
               24.844599                      0.33025927                       217.92694
               24.914499                       0.3305351                       217.45215
                 24.9844                      0.33080527                       216.97651
                 25.0543                      0.33106947                       216.49988
               25.124199                      0.33132746                       216.02228
               25.194099                      0.33157888                       215.54364
                  25.264                       0.3318233                       215.06403
               25.333899                      0.33206026                       214.58337
               25.403799                      0.33228927                       214.10174
                 25.4737                      0.33250993                       213.61913
                 25.5436                      0.33272178                       213.13562
               25.613501                      0.33292451                       212.65129
               25.683399                      0.33311787                        212.1662
                 25.7533                      0.33330168                       211.68043
               25.823198                      0.33347586                        211.1941
               25.893099                      0.33364047                       210.70724
               25.962999                      0.33379557                       210.21998
                 26.0329                      0.33394141                       209.73234
                 26.1028                      0.33407823                       209.24441
               26.172701                      0.33420629                        208.7562
               26.242599                      0.33432594                       208.26773
               26.312498                      0.33443741                       207.77905
               26.382399                      0.33454099                        207.2901
               26.452299                      0.33463689                       206.80091
                 26.5222                      0.33472519                       206.31141
                 26.5921                      0.33480599                        205.8216
               26.662001                      0.33487924                       205.33141
               26.731899                      0.33494479                       204.84085
               26.801798                      0.33500243                       204.34985
               26.871698                      0.33505193                       203.85845
               26.941599                      0.33509293                       203.36659
               27.011499                      0.33512509                       202.87431
                 27.0814                       0.3351481                       202.38164
                 27.1513                      0.33516156                       201.88861
               27.221201                      0.33516527                       201.39527
               27.291098                      0.33515888                       200.90171
               27.360998                      0.33514233                       200.40799
               27.430899                      0.33511553                       199.91416
               27.500799                      0.33507841                       199.42037
                 27.5707                      0.33503118                       198.92663
                 27.6406                      0.33497396                       198.43305
               27.710501                        0.334907                       197.93966
               27.780397                      0.33483063                       197.44655
               27.850298                      0.33474511                       196.95374
               27.920198                      0.33465088                       196.46124
               27.990099                      0.33454819                        195.9691
               28.059999                       0.3344374                       195.47729
                 28.1299                      0.33431871                       194.98576
                 28.1998                       0.3341924                       194.49456
               28.269699                      0.33405848                       194.00362
               28.339598                        0.333917                        193.5129
               28.409498                      0.33376805                       193.02242
               28.479399                      0.33361133                       192.53212
               28.549299                      0.33344684                       192.04197
                 28.6192                      0.33327425                       191.55204
                 28.6891                      0.33309345                       191.06226
               28.758999                      0.33290408                        190.5727
               28.828899                      0.33270594                       190.08339
               28.898798                      0.33249894                       189.59438
               28.968699                      0.33228287                       189.10573
               29.038599                      0.33205766                       188.61751
                 29.1085                      0.33182334                       188.12978
                 29.1784                      0.33158003                       187.64259
               29.248299                      0.33132786                       187.15608
               29.318199                      0.33106709                       186.67025
                 29.3881                      0.33079801                        186.1852
               29.457998                      0.33052097                       185.70091
               29.527899                      0.33023631                       185.21745
               29.597799                      0.32994449                       184.73487
                 29.6677                       0.3296458                       184.25313
               29.737598                      0.32934065                       183.77227
               29.807499                      0.32902925                       183.29221
               29.877399                      0.32871193                       182.81297
               29.947298                      0.32838882                       182.33451
               30.017199                         0.32806                        181.8568
               30.087099                      0.32772549                        181.3798
                  30.157                      0.32738527                       180.90349
                 30.2269                      0.32703924                       180.42784
               30.296799                      0.32668727                       179.95289
               30.366699                      0.32632918                       179.47862
